t,th1,w1,th2,w2,l1,l2,l3,l4
33.5,-0.194177,3.50012,62.3557,3.99572,27.6442,3.03229,-0.0851731,-30.2843
33.51,-0.159295,3.47604,62.3964,4.15228,27.3719,3.18585,-0.00592676,-30.2438
33.52,-0.124662,3.45029,62.4387,4.30592,27.0363,3.42717,0.0554707,-30.2094
33.53,-0.090294,3.42313,62.4825,4.45558,26.7234,3.69662,0.0759395,-30.1845
33.54,-0.0562035,3.39482,62.5278,4.6002,26.7688,3.67671,0.0405564,-30.1723
33.55,-0.0224006,3.36564,62.5745,4.73871,27.1144,3.41891,-0.041425,-30.1755
33.56,0.0111074,3.3359,62.6226,4.87005,27.4508,3.20738,-0.144,-30.1949
33.57,0.0443167,3.30594,62.6719,4.99316,27.7228,3.07368,-0.244154,-30.23
33.58,0.0772265,3.27608,62.7224,5.10701,27.942,2.99168,-0.329949,-30.2781
33.59,0.10984,3.24668,62.774,5.21061,28.122,2.94093,-0.398134,-30.3359
33.61,0.174205,3.19059,62.88,5.38341,28.2725,2.90933,-0.449918,-30.3997
33.63,0.237501,3.14016,62.989,5.50508,28.5083,2.8788,-0.515745,-30.5333
33.65,0.299863,3.09739,63.0999,5.57103,28.6799,2.87214,-0.549119,-30.6601
33.67,0.361456,3.06348,63.2115,5.57912,28.8023,2.87852,-0.564596,-30.7708
33.69,0.422463,3.03863,63.3226,5.53,28.8842,2.89296,-0.570041,-30.8613
33.71,0.483057,3.02209,63.4323,5.42708,28.931,2.91274,-0.569237,-30.9308
33.73,0.543391,3.01225,63.5394,5.27606,28.9471,2.9362,-0.563741,-30.9804
33.75,0.603578,3.007,63.6431,5.08428,28.9359,2.96225,-0.55394,-31.0115
33.77,0.663686,3.00395,63.7426,4.85987,28.9007,2.99023,-0.539602,-31.0263
33.79,0.723735,3.00081,63.8373,4.61108,28.8439,3.01978,-0.520144,-31.027
33.81,0.783704,2.99552,63.9269,4.34577,28.7675,3.05088,-0.494726,-31.0155
33.83,0.843531,2.98642,64.0111,4.07106,28.6724,3.08379,-0.462264,-30.9938
33.85,0.903127,2.97227,64.0897,3.79323,28.5589,3.11909,-0.42139,-30.9634
33.87,0.962382,2.9522,64.1628,3.51765,28.426,3.15771,-0.370398,-30.9259
33.89,1.02117,2.92573,64.2305,3.24882,28.2717,3.20092,-0.307194,-30.8823
33.91,1.07937,2.89266,64.2928,2.99043,28.0934,3.25015,-0.2293,-30.834
33.93,1.13683,2.85299,64.3502,2.74545,27.889,3.30602,-0.13402,-30.782
33.95,1.19344,2.8069,64.4028,2.51613,27.6615,3.36426,-0.0191019,-30.7276
33.97,1.24907,2.75471,64.4509,2.30413,27.4344,3.4027,0.115219,-30.6721
33.99,1.30359,2.69677,64.495,2.11054,27.2794,3.35917,0.260771,-30.6166
34.01,1.35691,2.63353,64.5355,1.93591,27.2848,3.17347,0.390394,-30.5627
34.03,1.4089,2.56544,64.5726,1.78033,27.426,2.92358,0.451852,-30.5116
34.05,1.45949,2.49299,64.6068,1.6435,27.6073,2.74618,0.405092,-30.4642
34.07,1.5086,2.41666,64.6385,1.52473,27.7761,2.66904,0.275381,-30.4216
34.09,1.55614,2.33695,64.6679,1.42304,27.919,2.64943,0.119228,-30.3839
34.11,1.60205,2.25434,64.6955,1.33723,28.0359,2.65138,-0.0275516,-30.3512
34.13,1.64629,2.1693,64.7215,1.26591,28.13,2.65832,-0.152132,-30.3231
34.15,1.68881,2.08231,64.7462,1.2076,28.2048,2.66421,-0.252689,-30.299
34.17,1.72958,1.99378,64.7699,1.16079,28.2634,2.66722,-0.331327,-30.2779
34.19,1.76856,1.90412,64.7927,1.12397,28.3082,2.66709,-0.391225,-30.2593
34.23,1.8411,1.72284,64.8366,1.07468,28.3417,2.66409,-0.435604,-30.2423
34.27,1.90638,1.5409,64.879,1.04965,28.3817,2.65119,-0.489182,-30.2109
34.31,1.96439,1.36002,64.9208,1.04115,28.3965,2.63193,-0.51131,-30.1809
34.35,2.01521,1.18126,64.9625,1.04395,28.3967,2.60923,-0.516483,-30.1511
34.39,2.05892,1.00505,65.0044,1.05516,28.3913,2.58537,-0.515775,-30.1215
34.43,2.09564,0.831333,65.047,1.07379,28.3879,2.5621,-0.517615,-30.0928
34.47,2.12546,0.659702,65.0904,1.10024,28.3923,2.54064,-0.527895,-30.0661
34.51,2.14844,0.489497,65.1351,1.13583,28.4082,2.52178,-0.549725,-30.0431
34.55,2.16463,0.31995,65.1814,1.18224,28.4372,2.50602,-0.583258,-30.0258
34.59,2.17403,0.150312,65.2299,1.241,28.4783,2.4937,-0.625909,-30.0168
34.61,2.17619,0.0652656,65.255,1.27529,28.5284,2.48517,-0.673191,-30.0187
34.63,2.17664,-0.0200009,65.2809,1.31288,28.5554,2.48245,-0.69697,-30.0243
34.65,2.17539,-0.10551,65.3075,1.35363,28.5828,2.48083,-0.720049,-30.0331
34.67,2.17242,-0.191258,65.3351,1.3973,28.6098,2.48035,-0.741944,-30.0451
34.69,2.16774,-0.277208,65.3635,1.4435,28.6358,2.48103,-0.762291,-30.06
34.73,2.1532,-0.449415,65.4231,1.54123,28.66,2.48288,-0.780846,-30.0775
34.77,2.13179,-0.621257,65.4868,1.64073,28.7006,2.4901,-0.81215,-30.1187
34.81,2.10352,-0.791576,65.5543,1.73383,28.7277,2.50188,-0.835693,-30.1654
34.85,2.0685,-0.95928,65.6253,1.81106,28.7399,2.51819,-0.851877,-30.2157
34.89,2.02682,-1.12378,65.6989,1.86272,28.7392,2.53988,-0.86138,-30.2704
34.93,1.97863,-1.28535,65.7738,1.87972,28.7305,2.56969,-0.865862,-30.3331
34.97,1.92402,-1.44534,65.8487,1.85374,28.7202,2.61297,-0.869175,-30.4085
35.01,1.863,-1.6061,65.9214,1.77679,28.7138,2.6768,-0.877428,-30.4995
35.05,1.79548,-1.77081,65.99,1.64023,28.7148,2.76704,-0.896673,-30.6059
35.09,1.72123,-1.94312,66.0517,1.43395,28.7233,2.88554,-0.929794,-30.7242
35.11,1.68147,-2.03329,66.0791,1.30096,28.7373,3.02994,-0.975732,-30.8492
35.13,1.63988,-2.12673,66.1036,1.14586,28.7454,3.11039,-1.00254,-30.9127
35.15,1.59638,-2.22379,66.1248,0.966889,28.7538,3.19538,-1.03133,-30.9761
35.17,1.5509,-2.32476,66.1421,0.762274,28.7623,3.28408,-1.06172,-31.0389
35.19,1.50336,-2.4298,66.1551,0.530285,28.771,3.37554,-1.09339,-31.1008
35.21,1.45368,-2.5389,66.1632,0.269335,28.78,3.46863,-1.12603,-31.1616
35.23,1.40178,-2.65187,66.1657,-0.0219257,28.7899,3.562,-1.15938,-31.2211
35.25,1.34758,-2.76826,66.1621,-0.344514,28.8015,3.65407,-1.19313,-31.2794
35.27,1.29103,-2.88735,66.1517,-0.699026,28.816,3.7431,-1.2269,-31.3368
35.29,1.23208,-3.00813,66.1339,-1.08557,28.8345,3.82733,-1.26017,-31.3937
35.31,1.1707,-3.12921,66.1081,-1.50373,28.8583,3.90512,-1.29228,-31.4511
35.33,1.10692,-3.24889,66.0735,-1.95255,28.8882,3.97518,-1.32236,-31.51
35.35,1.04077,-3.36505,66.0298,-2.43055,28.925,4.03681,-1.34934,-31.5718
35.37,0.972357,-3.4752,65.9761,-2.93573,28.9684,4.08997,-1.37207,-31.6381
35.39,0.901823,-3.57637,65.9122,-3.46558,29.0179,4.1353,-1.38934,-31.7106
35.41,0.829384,-3.66515,65.8374,-4.017,29.0724,4.17395,-1.40009,-31.7907
35.43,0.755326,-3.73763,65.7514,-4.58628,29.1305,4.20719,-1.40355,-31.8793
35.45,0.680018,-3.78934,65.6538,-5.16901,29.1909,4.23588,-1.39927,-31.9769
35.47,0.603924,-3.81535,65.5445,-5.76004,29.2532,4.26001,-1.38707,-32.0831
35.49,0.52761,-3.81033,65.4234,-6.35366,29.3176,4.27827,-1.36689,-32.1968
35.51,0.451754,-3.76882,65.2904,-6.94399,29.385,4.28814,-1.33851,-32.3165
35.53,0.377136,-3.68552,65.1457,-7.52577,29.4565,4.28646,-1.30137,-32.4398
35.54,0.340565,-3.62672,65.069,-7.81225,29.5325,4.27032,-1.25438,-32.5643
35.55,0.304643,-3.5558,64.9895,-8.09548,29.5719,4.25609,-1.22673,-32.626
35.56,0.269491,-3.47234,64.9071,-8.37554,29.6121,4.23742,-1.19598,-32.6868
35.57,0.235239,-3.37603,64.822,-8.65279,29.6529,4.21401,-1.16189,-32.7463
35.58,0.202014,-3.26664,64.7341,-8.92796,29.6944,4.18546,-1.12416,-32.8039
35.59,0.16995,-3.14402,64.6434,-9.20215,29.7366,4.15122,-1.08251,-32.8592
35.6,0.139178,-3.00814,64.55,-9.47691,29.78,4.1105,-1.03666,-32.9116
35.61,0.109831,-2.85905,64.4539,-9.75425,29.8251,4.06231,-0.986363,-32.9605
35.62,0.0820406,-2.69689,64.3549,-10.0366,29.8729,4.00548,-0.93144,-33.0053
35.63,0.0559361,-2.52189,64.2531,-10.3271,29.9243,3.93881,-0.871865,-33.0451
35.64,0.0316445,-2.33439,64.1483,-10.6289,29.9801,3.86136,-0.807883,-33.079
35.65,0.00928833,-2.13488,64.0405,-10.9458,30.0408,3.77288,-0.740216,-33.106
35.66,-0.0110154,-1.92406,63.9294,-11.2815,30.1059,3.67448,-0.670362,-33.1246
35.67,-0.0291588,-1.70305,63.8148,-11.6395,30.1737,3.56933,-0.600988,-33.1329
35.68,-0.0450483,-1.47365,63.6965,-12.0219,30.2403,3.46338,-0.536263,-33.1285
35.69,-0.0586136,-1.23885,63.5743,-12.4282,30.2987,3.36579,-0.481718,-33.1079
35.7,-0.0698231,-1.00349,63.4479,-12.853,30.3379,3.28859,-0.442872,-33.067
35.71,-0.0787071,-0.775345,63.3172,-13.2832,30.3399,3.24637,-0.422015,-33.001
35.715,-0.0823117,-0.667424,63.2502,-13.4932,30.274,3.2602,-0.413646,-32.9081
35.72,-0.0853921,-0.56598,63.1823,-13.6943,30.1997,3.30105,-0.409408,-32.8543
35.725,-0.0879858,-0.473104,63.1133,-13.8814,30.0837,3.37971,-0.401597,-32.8011
35.73,-0.0901412,-0.391059,63.0435,-14.0489,29.9093,3.51905,-0.38859,-32.7569
35.735,-0.0919183,-0.322159,62.9729,-14.1906,29.6555,3.75396,-0.372697,-32.734
35.74,-0.0933883,-0.268597,62.9016,-14.3009,29.3348,4.09199,-0.362317,-32.7447
35.745,-0.0946329,-0.232239,62.8299,-14.3748,29.2214,4.27342,-0.367298,-32.7946
35.75,-0.0957417,-0.214418,62.7579,-14.4085,29.568,4.04072,-0.388888,-32.8781
35.755,-0.0968091,-0.215767,62.6859,-14.4004,29.9699,3.77667,-0.418863,-32.982
35.76,-0.0979311,-0.236137,62.614,-14.3509,30.2829,3.6025,-0.448125,-33.0925
35.765,-0.0992007,-0.274614,62.5425,-14.2625,30.5167,3.49378,-0.471634,-33.1999
35.77,-0.100705,-0.329641,62.4714,-14.1395,30.6903,3.42453,-0.487852,-33.2987
35.775,-0.102521,-0.399201,62.4011,-13.9871,30.8179,3.37889,-0.497011,-33.3862
35.78,-0.104717,-0.481029,62.3316,-13.8114,30.9096,3.34775,-0.500019,-33.462
35.785,-0.107348,-0.572812,62.263,-13.6184,30.973,3.32583,-0.497971,-33.5264
35.79,-0.110458,-0.672335,62.1954,-13.4135,31.0141,3.31002,-0.49197,-33.5806
35.795,-0.114081,-0.777593,62.1289,-13.2017,31.0376,3.29846,-0.483061,-33.6256
35.805,-0.122954,-0.998596,61.999,-12.7724,31.0475,3.29003,-0.472215,-33.6627
35.815,-0.134071,-1.22504,61.8734,-12.3529,31.0388,3.28029,-0.448173,-33.7175
35.825,-0.147449,-1.44984,61.7519,-11.9549,31.0075,3.27842,-0.425869,-33.7526
35.835,-0.163047,-1.66863,61.6342,-11.583,30.9663,3.28382,-0.409754,-33.7739
35.845,-0.180792,-1.87879,61.5202,-11.2371,30.9235,3.29613,-0.402522,-33.7855
35.855,-0.200589,-2.07878,61.4094,-10.9149,30.8841,3.31439,-0.405073,-33.7905
35.865,-0.222331,-2.26768,61.3018,-10.6133,30.8512,3.33687,-0.416748,-33.791
35.875,-0.245904,-2.44492,61.1971,-10.3286,30.8265,3.36128,-0.435816,-33.7886
35.885,-0.27119,-2.61017,61.0952,-10.0573,30.8108,3.38517,-0.460038,-33.7844
35.895,-0.298067,-2.76319,60.9959,-9.79615,30.8043,3.4064,-0.487163,-33.7793
35.905,-0.326412,-2.90386,60.8992,-9.54248,30.8069,3.42336,-0.515239,-33.7741
35.915,-0.356102,-3.03211,60.805,-9.29391,30.8177,3.4351,-0.542757,-33.7691
35.925,-0.387013,-3.14796,60.7133,-9.04854,30.8359,3.44136,-0.568672,-33.7647
35.935,-0.419021,-3.2515,60.6241,-8.8049,30.8604,3.44239,-0.592358,-33.7613
35.945,-0.452003,-3.34289,60.5372,-8.56191,30.89,3.43883,-0.61353,-33.759
35.955,-0.485839,-3.42239,60.4528,-8.31883,30.9234,3.43153,-0.632166,-33.7578
35.975,-0.555608,-3.54704,60.2913,-7.83101,30.9595,3.42145,-0.648426,-33.7579
35.995,-0.627435,-3.62888,60.1396,-7.34104,31.0363,3.39648,-0.674976,-33.7618
36.015,-0.700506,-3.67222,59.9977,-6.85143,31.1146,3.36981,-0.695801,-33.7702
36.035,-0.774099,-3.68192,59.8655,-6.36623,31.1912,3.34489,-0.713253,-33.7825
36.055,-0.847592,-3.66297,59.743,-5.89007,31.2645,3.32292,-0.728835,-33.7981
36.075,-0.92046,-3.62023,59.6298,-5.4273,31.3342,3.30355,-0.743183,-33.8163
36.095,-0.992272,-3.55815,59.5258,-4.98166,31.4006,3.28575,-0.756331,-33.8365
36.115,-1.06268,-3.4807,59.4304,-4.55604,31.4639,3.26833,-0.768015,-33.8582
36.135,-1.13142,-3.39127,59.3434,-4.15254,31.5243,3.25029,-0.777903,-33.8808
36.155,-1.19827,-3.29277,59.2642,-3.77254,31.5819,3.23098,-0.785716,-33.9039
36.175,-1.26309,-3.1876,59.1923,-3.41688,31.6365,3.21,-0.791275,-33.927
36.195,-1.32575,-3.07776,59.1273,-3.08598,31.6878,3.18716,-0.7945,-33.9495
36.215,-1.38618,-2.96489,59.0687,-2.77997,31.7358,3.16245,-0.795403,-33.9709
36.235,-1.44433,-2.85035,59.016,-2.49878,31.7802,3.13587,-0.794075,-33.9907
36.255,-1.50019,-2.73523,58.9686,-2.24218,31.8207,3.10752,-0.790674,-34.0085
36.275,-1.55374,-2.62043,58.9261,-2.00983,31.8574,3.0775,-0.785418,-34.0238
36.295,-1.60501,-2.50667,58.888,-1.80129,31.8902,3.04592,-0.778583,-34.0364
36.315,-1.65402,-2.3945,58.8539,-1.61602,31.9193,3.01294,-0.770503,-34.0458
36.335,-1.7008,-2.28434,58.8233,-1.45339,31.9448,2.97874,-0.761568,-34.052
36.355,-1.74541,-2.17652,58.7956,-1.3127,31.9671,2.94357,-0.752227,-34.0547
36.375,-1.78788,-2.07125,58.7706,-1.19317,31.9863,2.90774,-0.742991,-34.0539
36.415,-1.86665,-1.86886,58.7267,-1.01409,32.0027,2.87163,-0.73443,-34.0495
36.455,-1.93754,-1.67759,58.6885,-0.908768,32.0289,2.80061,-0.721882,-34.0304
36.495,-2.001,-1.49724,58.6531,-0.869327,32.0483,2.73523,-0.719982,-33.9982
36.535,-2.05746,-1.3273,58.6182,-0.887839,32.0632,2.68096,-0.733823,-33.955
36.575,-2.10732,-1.16726,58.5814,-0.95663,32.0758,2.64264,-0.766393,-33.9041
36.615,-2.15097,-1.0167,58.5411,-1.06849,32.0876,2.62281,-0.816266,-33.8507
36.655,-2.18878,-0.875409,58.4955,-1.21682,32.1001,2.62071,-0.875939,-33.8025
36.695,-2.22112,-0.743352,58.4433,-1.39565,32.1144,2.63263,-0.932219,-33.7699
36.735,-2.24837,-0.620648,58.3835,-1.59969,32.1313,2.65344,-0.969476,-33.7635
36.775,-2.2709,-0.507443,58.3151,-1.82422,32.1509,2.67818,-0.974929,-33.791
36.815,-2.28909,-0.403753,58.2373,-2.06488,32.1726,2.70311,-0.942711,-33.853
36.855,-2.30332,-0.309216,58.1497,-2.31718,32.1945,2.72593,-0.873127,-33.9445
36.875,-2.30906,-0.265081,58.1021,-2.44608,32.2125,2.74557,-0.767743,-34.0584
36.895,-2.31394,-0.222744,58.0519,-2.57572,32.2182,2.75401,-0.701157,-34.1221
36.935,-2.32122,-0.142013,57.9437,-2.83275,32.2202,2.76142,-0.624277,-34.1899
36.975,-2.32532,-0.0628487,57.8254,-3.07633,32.2079,2.77206,-0.433909,-34.3378
36.995,-2.32617,-0.0219023,57.7628,-3.18775,32.1636,2.77288,-0.18214,-34.5025
37.015,-2.32618,0.0213041,57.698,-3.28859,32.127,2.76647,-0.0290157,-34.5911
37.035,-2.3253,0.0679349,57.6313,-3.37572,32.0818,2.75312,0.141738,-34.683
37.055,-2.32343,0.119199,57.5631,-3.44588,32.0332,2.73216,0.323783,-34.7772
37.075,-2.32049,0.176245,57.4936,-3.49601,31.9915,2.70808,0.499699,-34.8721
37.095,-2.31634,0.240029,57.4234,-3.52366,31.9718,2.69594,0.636538,-34.9658
37.115,-2.31084,0.311184,57.3528,-3.52736,31.987,2.71581,0.698405,-35.0564
37.135,-2.30384,0.389911,57.2825,-3.50702,32.038,2.76993,0.679614,-35.1419
37.155,-2.29519,0.475942,57.2127,-3.46406,32.112,2.83873,0.61047,-35.2206
37.175,-2.28476,0.568565,57.144,-3.40135,32.1921,2.90384,0.525254,-35.2915
37.195,-2.27241,0.666736,57.0768,-3.32295,32.2654,2.95808,0.443696,-35.354
37.215,-2.25806,0.769226,57.0112,-3.23366,32.3255,3.00077,0.373391,-35.4081
37.235,-2.24163,0.874779,56.9475,-3.1386,32.3711,3.03311,0.315825,-35.4543
37.275,-2.20233,1.09067,56.8257,-2.95095,32.4038,3.05634,0.26999,-35.4933
37.295,-2.17943,1.19936,56.7675,-2.8672,32.4422,3.07923,0.205631,-35.5542
37.315,-2.15436,1.30788,56.7109,-2.79516,32.4549,3.08066,0.182695,-35.5784
37.335,-2.12712,1.41606,56.6556,-2.73795,32.4672,3.07683,0.162963,-35.5999
37.355,-2.09772,1.52396,56.6013,-2.69829,32.4818,3.06914,0.144294,-35.6196
37.375,-2.06616,1.63188,56.5476,-2.67858,32.5005,3.05915,0.124708,-35.6385
37.395,-2.03244,1.7403,56.494,-2.68107,32.5249,3.04849,0.102524,-35.6574
37.435,-1.95843,1.96162,56.3855,-2.76162,32.556,3.03857,0.0765112,-35.6769
37.455,-1.91805,2.0765,56.3295,-2.84457,32.6409,3.02471,0.0110356,-35.7195
37.475,-1.87534,2.1959,56.2715,-2.95976,32.6957,3.02134,-0.0278829,-35.7432
37.495,-1.83017,2.32143,56.2109,-3.1107,32.7592,3.01994,-0.0697355,-35.7686
37.515,-1.78243,2.45498,56.1468,-3.30149,32.8317,3.01978,-0.113265,-35.7956
37.535,-1.73191,2.59877,56.0785,-3.53696,32.9135,3.01997,-0.157121,-35.8238
37.555,-1.67839,2.75523,56.005,-3.8223,33.0048,3.01961,-0.19997,-35.8526
37.565,-1.65042,2.83899,55.966,-3.98522,33.105,3.01797,-0.240542,-35.8806
37.575,-1.6216,2.92679,55.9253,-4.16223,33.1579,3.01654,-0.259592,-35.8936
37.585,-1.59187,3.01879,55.8827,-4.35343,33.212,3.01473,-0.277619,-35.9056
37.595,-1.56121,3.11505,55.8382,-4.55845,33.2667,3.01266,-0.294472,-35.916
37.605,-1.52956,3.21536,55.7915,-4.7761,33.3206,3.01058,-0.309999,-35.924
37.615,-1.49689,3.31919,55.7426,-5.00404,33.3721,3.00892,-0.324052,-35.9289
37.625,-1.46317,3.42552,55.6914,-5.23828,33.4189,3.00842,-0.336489,-35.9297
37.635,-1.42837,3.53266,55.6378,-5.47257,33.4577,3.01021,-0.34719,-35.925
37.645,-1.39252,3.63814,55.582,-5.69802,33.4839,3.01611,-0.356085,-35.9134
37.655,-1.35563,3.73865,55.5239,-5.90285,33.492,3.02886,-0.36319,-35.8935
37.665,-1.31777,3.83019,55.464,-6.07294,33.4748,3.05258,-0.368669,-35.8641
37.67,-1.29852,3.87127,55.4335,-6.14025,33.4239,3.09337,-0.372897,-35.8247
37.675,-1.27907,3.90855,55.4026,-6.19334,33.383,3.12276,-0.374728,-35.8015
37.685,-1.23966,3.97006,55.3404,-6.25072,33.3302,3.1599,-0.376497,-35.7764
37.695,-1.19973,4.01243,55.2779,-6.23628,33.1839,3.26397,-0.380266,-35.7221
37.705,-1.15948,4.03535,55.2159,-6.14771,32.9751,3.42043,-0.384916,-35.6671
37.715,-1.11908,4.0406,55.1552,-5.98957,32.6937,3.64587,-0.390692,-35.6176
37.72,-1.09889,4.03762,55.1255,-5.88735,32.3325,3.95311,-0.397171,-35.5785
37.73,-1.05858,4.02294,55.0678,-5.64416,32.1262,4.13439,-0.400421,-35.5637
37.74,-1.01845,4.00017,55.0127,-5.35995,31.7363,4.47854,-0.40649,-35.543
37.75,-0.978586,3.97318,54.9607,-5.04648,31.6266,4.54769,-0.411738,-35.532
37.76,-0.938994,3.94516,54.9118,-4.7134,31.7984,4.3394,-0.416298,-35.5272
37.77,-0.899678,3.9185,54.8664,-4.36784,31.992,4.11255,-0.420556,-35.5256
37.78,-0.860614,3.89485,54.8245,-4.01466,32.1379,3.93653,-0.424881,-35.5255
37.79,-0.821768,3.87523,54.7861,-3.65687,32.2427,3.8051,-0.429481,-35.5261
37.8,-0.783094,3.8602,54.7514,-3.29608,32.32,3.70527,-0.434363,-35.5274
37.81,-0.744548,3.84997,54.7202,-2.93299,32.3801,3.62728,-0.43935,-35.5298
37.82,-0.706079,3.84449,54.6927,-2.56766,32.4298,3.56458,-0.444133,-35.5339
37.84,-0.629194,3.84678,54.6487,-1.82898,32.4735,3.51292,-0.448331,-35.5403
37.86,-0.552109,3.86395,54.6197,-1.07636,32.5528,3.43279,-0.453448,-35.5621
37.88,-0.474566,3.89162,54.6058,-0.306561,32.6279,3.37504,-0.452335,-35.5976
37.9,-0.396409,3.92455,54.6075,0.481574,32.6995,3.33533,-0.444249,-35.6465
37.92,-0.317588,3.95684,54.6252,1.28649,32.765,3.31243,-0.430016,-35.7067
37.94,-0.238182,3.98208,54.6591,2.10393,32.8211,3.30605,-0.411262,-35.7749
37.96,-0.158398,3.99347,54.7094,2.9273,32.8647,3.31588,-0.389545,-35.8483
37.98,-0.0785816,3.9841,54.7761,3.74837,32.8935,3.34104,-0.365784,-35.9242
38,0.000782317,3.94714,54.8592,4.55807,32.906,3.37997,-0.340017,-36.0003
38.02,0.0790774,3.87621,54.9583,5.34747,32.9012,3.43027,-0.311393,-36.0747
38.04,0.155567,3.76572,55.0729,6.10896,32.8785,3.48877,-0.278244,-36.1452
38.05,0.192876,3.69421,55.1359,6.47751,32.8378,3.55138,-0.238195,-36.2093
38.06,0.229413,3.61125,55.2025,6.83746,32.811,3.5827,-0.214692,-36.238
38.07,0.265062,3.51655,55.2726,7.18876,32.78,3.61308,-0.188363,-36.2641
38.08,0.299704,3.40989,55.3462,7.53172,32.7451,3.64175,-0.158857,-36.2871
38.09,0.333219,3.29118,55.4232,7.86699,32.7067,3.66792,-0.125907,-36.3066
38.1,0.365487,3.16045,55.5035,8.19557,32.6655,3.69084,-0.0894308,-36.3221
38.11,0.396389,3.01785,55.5871,8.51886,32.6221,3.70993,-0.0497026,-36.3333
38.12,0.425806,2.86362,55.6739,8.83865,32.5777,3.72503,-0.0076227,-36.3396
38.13,0.453624,2.69816,55.7639,9.15706,32.5335,3.73675,0.0348732,-36.3405
38.14,0.479733,2.52198,55.857,9.47649,32.491,3.74697,0.0743002,-36.3356
38.15,0.50403,2.33578,55.9534,9.79951,32.4522,3.75928,0.105227,-36.3244
38.16,0.526418,2.14048,56.0531,10.1286,32.4189,3.77871,0.120597,-36.3064
38.17,0.546813,1.93734,56.156,10.4659,32.3932,3.80997,0.113652,-36.2812
38.18,0.565145,1.72817,56.2624,10.8126,32.3771,3.85406,0.0816035,-36.2487
38.19,0.581365,1.51555,56.3723,11.1678,32.372,3.90505,0.0292377,-36.2094
38.2,0.595457,1.30327,56.4858,11.5277,32.379,3.94977,-0.0300148,-36.1647
38.21,0.60745,1.09677,56.6028,11.8838,32.3982,3.97003,-0.0752583,-36.1186
38.22,0.617436,0.903585,56.7234,12.2212,32.4288,3.94509,-0.0790089,-36.0782
38.225,0.62173,0.81495,56.7849,12.3765,32.4679,3.85355,-0.00801389,-36.0552
38.23,0.625598,0.733433,56.8471,12.5183,32.4892,3.77758,0.0654634,-36.0545
38.235,0.629079,0.660469,56.91,12.6433,32.5106,3.68245,0.165659,-36.063
38.24,0.632219,0.597468,56.9735,12.7479,32.5311,3.57711,0.284776,-36.0814
38.245,0.635072,0.545727,57.0375,12.8287,32.5499,3.48613,0.398611,-36.1095
38.25,0.637697,0.506324,57.1018,12.8829,32.5658,3.45248,0.463643,-36.1464
38.26,0.64252,0.467219,57.2308,12.9043,32.578,3.50997,0.44479,-36.1903
38.265,0.644852,0.467846,57.2953,12.8708,32.5895,3.80828,0.23819,-36.2907
38.27,0.64722,0.481438,57.3595,12.8091,32.5884,3.97034,0.125266,-36.3431
38.275,0.649686,0.507144,57.4233,12.7216,32.5832,4.11461,0.0298708,-36.3949
38.28,0.65231,0.54382,57.4866,12.6114,32.5746,4.23664,-0.0450537,-36.4447
38.285,0.655141,0.590123,57.5494,12.482,32.5633,4.33637,-0.100693,-36.4919
38.29,0.658224,0.644618,57.6114,12.3371,32.5505,4.41529,-0.139503,-36.536
38.295,0.661598,0.705862,57.6727,12.1805,32.5369,4.47539,-0.164112,-36.5768
38.3,0.665292,0.77248,57.7332,12.0156,32.5236,4.51867,-0.176953,-36.6142
38.31,0.673729,0.916932,57.8517,11.6727,32.5113,4.54712,-0.180165,-36.6484
38.32,0.683658,1.06962,57.9667,11.3275,32.4919,4.56677,-0.164837,-36.7076
38.33,0.695129,1.2245,58.0783,10.9922,32.4819,4.5478,-0.130068,-36.7562
38.34,0.708141,1.37749,58.1866,10.6736,32.4824,4.50172,-0.084882,-36.7958
38.35,0.722663,1.52597,58.2918,10.3747,32.4938,4.43817,-0.0363048,-36.8282
38.36,0.73864,1.66832,58.3941,10.0962,32.5155,4.36505,0.0101249,-36.8546
38.37,0.756006,1.8036,58.4938,9.83721,32.5469,4.28858,0.050188,-36.8761
38.38,0.774687,1.93125,58.5909,9.59629,32.5871,4.21338,0.0810327,-36.8936
38.39,0.794605,2.05102,58.6858,9.37163,32.6348,4.14243,0.10125,-36.9077
38.4,0.81568,2.16278,58.7784,9.16141,32.6889,4.07721,0.110807,-36.9191
38.42,0.860984,2.36233,58.9577,8.77744,32.7482,4.018,0.110765,-36.9282
38.44,0.909964,2.53053,59.1298,8.43255,32.8775,3.91514,0.0890431,-36.941
38.46,0.962005,2.66861,59.2952,8.11804,33.0145,3.82692,0.0509325,-36.9484
38.48,1.01652,2.77822,59.4547,7.82817,33.1528,3.74753,0.0076896,-36.9523
38.5,1.07296,2.86135,59.6085,7.55964,33.2882,3.67409,-0.0345545,-36.9539
38.52,1.13081,2.9203,59.7572,7.311,33.4184,3.60569,-0.0733482,-36.9542
38.54,1.18962,2.95758,59.9011,7.08215,33.5423,3.54232,-0.108236,-36.954
38.56,1.24899,2.97585,60.0406,6.87375,33.6595,3.48413,-0.139615,-36.9539
38.58,1.30855,2.97774,60.1762,6.68688,33.7701,3.43118,-0.168105,-36.9542
38.6,1.36801,2.96582,60.3082,6.52269,33.8743,3.38333,-0.194258,-36.9553
38.62,1.42711,2.94245,60.4372,6.38207,33.9725,3.34035,-0.21847,-36.9572
38.64,1.48564,2.90973,60.5637,6.26555,34.0647,3.302,-0.240976,-36.9602
